Gene	# disorder	gene size	disorder / size
>lcl|NC_000913.3_cds_YP_009518788.1_1563	30	191	0.157068063
>lcl|NC_000913.3_cds_NP_414975.1_440	98	625	0.1568
>lcl|NC_000913.3_cds_NP_415904.3_1398	119	759	0.156785244
>lcl|NC_000913.3_cds_NP_415811.1_1300	13	83	0.156626506
>lcl|NC_000913.3_cds_NP_416344.1_1855	107	684	0.156432749
>lcl|NC_000913.3_cds_NP_418071.4_3596	50	321	0.15576324
>lcl|NC_000913.3_cds_NP_415268.1_738	67	432	0.155092593
>lcl|NC_000913.3_cds_NP_417600.1_3119	42	271	0.15498155
>lcl|NC_000913.3_cds_NP_414691.1_149	131	846	0.154846336
>lcl|NC_000913.3_cds_NP_415694.1_1173	36	233	0.154506438
>lcl|NC_000913.3_cds_NP_417491.1_3009	116	754	0.153846154
>lcl|NC_000913.3_cds_NP_418245.1_3775	85	553	0.153707052
>lcl|NC_000913.3_cds_NP_415601.1_1073	49	319	0.153605016
>lcl|NC_000913.3_cds_NP_417811.1_3331	98	639	0.153364632
>lcl|NC_000913.3_cds_NP_417272.1_2788	17	111	0.153153153
>lcl|NC_000913.3_cds_1523	276	1808	0.152654867
>lcl|NC_000913.3_cds_NP_418461.1_3991	47	308	0.152597403
>lcl|NC_000913.3_cds_NP_417085.1_2606	50	328	0.152439024
>lcl|NC_000913.3_cds_NP_415631.1_1103	49	322	0.152173913
>lcl|NC_000913.3_cds_NP_417772.1_3291	21	138	0.152173913
>lcl|NC_000913.3_cds_YP_009518822.1_3625	35	230	0.152173913
>lcl|NC_000913.3_cds_NP_418428.1_3957	14	92	0.152173913
>lcl|NC_000913.3_cds_NP_417788.1_3307	26	171	0.152046784
>lcl|NC_000913.3_cds_NP_417476.1_2996	45	296	0.152027027
>lcl|NC_000913.3_cds_YP_009518753.1_502	19	125	0.152
>lcl|NC_000913.3_cds_NP_417721.1_3240	24	158	0.151898734
>lcl|NC_000913.3_cds_NP_417774.1_3293	17	112	0.151785714
>lcl|NC_000913.3_cds_NP_417463.4_2982	44	290	0.151724138
>lcl|NC_000913.3_cds_NP_415279.1_749	53	350	0.151428571
>lcl|NC_000913.3_cds_NP_418684.1_4216	76	502	0.151394422
>lcl|NC_000913.3_cds_NP_415578.3_1050	13	86	0.151162791
>lcl|NC_000913.3_cds_NP_418583.1_4117	167	1109	0.150586114
>lcl|NC_000913.3_cds_NP_417617.1_3136	20	133	0.15037594
>lcl|NC_000913.3_cds_NP_418564.2_4096	24	160	0.15
>lcl|NC_000913.3_cds_NP_415630.1_1102	13	87	0.149425287
>lcl|NC_000913.3_cds_NP_418729.1_4262	49	328	0.149390244
>lcl|NC_000913.3_cds_NP_414946.4_411	27	181	0.149171271
>lcl|NC_000913.3_cds_NP_418187.1_3716	21	141	0.14893617
>lcl|NC_000913.3_cds_YP_009518777.1_1377	18	121	0.148760331
>lcl|NC_000913.3_cds_NP_417310.1_2827	11	74	0.148648649
>lcl|NC_000913.3_cds_NP_414692.1_150	111	749	0.148197597
>lcl|NC_000913.3_cds_NP_418476.1_4006	70	473	0.147991543
>lcl|NC_000913.3_cds_NP_415897.1_1391	21	142	0.147887324
>lcl|NC_000913.3_cds_NP_415471.1_942	81	548	0.147810219
>lcl|NC_000913.3_cds_NP_417778.1_3297	30	203	0.147783251
>lcl|NC_000913.3_cds_NP_418246.1_3776	59	400	0.1475
>lcl|NC_000913.3_cds_NP_417599.1_3118	23	156	0.147435897
>lcl|NC_000913.3_cds_NP_418771.1_4306	45	306	0.147058824
>lcl|NC_000913.3_cds_NP_415672.1_1146	31	211	0.146919431
>lcl|NC_000913.3_cds_NP_418744.1_4277	38	259	0.146718147
>lcl|NC_000913.3_cds_NP_415056.1_522	25	171	0.14619883
>lcl|NC_000913.3_cds_NP_416088.1_1590	20	137	0.145985401
>lcl|NC_000913.3_cds_NP_415787.1_1271	37	254	0.145669291
>lcl|NC_000913.3_cds_NP_417411.2_2930	37	254	0.145669291
>lcl|NC_000913.3_cds_NP_416773.1_2287	84	577	0.145580589
>lcl|NC_000913.3_cds_NP_414657.1_115	92	632	0.14556962
>lcl|NC_000913.3_cds_NP_418064.1_3589	40	275	0.145454545
>lcl|NC_000913.3_cds_NP_414639.2_98	25	172	0.145348837
>lcl|NC_000913.3_cds_NP_416128.1_1632	68	469	0.144989339
>lcl|NC_000913.3_cds_NP_415814.4_1304	37	256	0.14453125
>lcl|NC_000913.3_cds_NP_416930.1_2446	42	291	0.144329897
>lcl|NC_000913.3_cds_NP_416511.4_2020	16	111	0.144144144
>lcl|NC_000913.3_cds_NP_414888.4_355	26	181	0.143646409
>lcl|NC_000913.3_cds_254	33	231	0.142857143
>lcl|NC_000913.3_cds_NP_417108.4_2628	14	98	0.142857143
>lcl|NC_000913.3_cds_4299	129	908	0.142070485
>lcl|NC_000913.3_cds_NP_416167.1_1672	52	367	0.141689373
>lcl|NC_000913.3_cds_NP_418332.1_3863	50	353	0.141643059
>lcl|NC_000913.3_cds_NP_417513.1_3032	31	219	0.141552511
>lcl|NC_000913.3_cds_NP_415789.1_1273	12	85	0.141176471
>lcl|NC_000913.3_cds_NP_416849.1_2363	44	312	0.141025641
>lcl|NC_000913.3_cds_NP_414600.1_58	31	221	0.140271493
>lcl|NC_000913.3_cds_NP_415125.1_599	55	393	0.139949109
>lcl|NC_000913.3_cds_NP_415340.1_811	43	308	0.13961039
>lcl|NC_000913.3_cds_NP_414747.1_206	63	454	0.13876652
>lcl|NC_000913.3_cds_NP_415020.1_487	19	137	0.138686131
>lcl|NC_000913.3_cds_NP_416999.1_2517	9	65	0.138461538
>lcl|NC_000913.3_cds_NP_417613.1_3132	116	840	0.138095238
>lcl|NC_000913.3_cds_NP_414845.1_312	77	558	0.137992832
>lcl|NC_000913.3_cds_NP_417645.1_3165	89	646	0.137770898
>lcl|NC_000913.3_cds_NP_415856.1_1349	26	189	0.137566138
>lcl|NC_000913.3_cds_NP_418422.1_3951	87	633	0.137440758
>lcl|NC_000913.3_cds_NP_418377.1_3908	100	728	0.137362637
>lcl|NC_000913.3_cds_NP_416271.4_1778	60	437	0.137299771
>lcl|NC_000913.3_cds_3746	75	549	0.136612022
>lcl|NC_000913.3_cds_NP_415865.1_1359	37	271	0.136531365
>lcl|NC_000913.3_cds_NP_418390.1_3920	79	579	0.136442142
>lcl|NC_000913.3_cds_NP_418585.4_4119	48	352	0.136363636
>lcl|NC_000913.3_cds_NP_416876.1_2391	29	213	0.136150235
>lcl|NC_000913.3_cds_1165	120	883	0.13590034
>lcl|NC_000913.3_cds_NP_418630.1_4165	30	222	0.135135135
>lcl|NC_000913.3_cds_NP_417970.1_3490	52	387	0.134366925
>lcl|NC_000913.3_cds_NP_416452.1_1964	20	149	0.134228188
>lcl|NC_000913.3_cds_NP_417026.1_2544	22	164	0.134146341
>lcl|NC_000913.3_cds_YP_025304.1_1663	21	157	0.133757962
>lcl|NC_000913.3_cds_NP_416229.1_1735	44	329	0.133738602
>lcl|NC_000913.3_cds_NP_415444.1_915	198	1488	0.133064516
>lcl|NC_000913.3_cds_NP_417478.1_2997	19	143	0.132867133
>lcl|NC_000913.3_cds_NP_417221.1_2737	44	332	0.13253012
>lcl|NC_000913.3_cds_NP_417270.1_2786	20	151	0.132450331
>lcl|NC_000913.3_cds_YP_588468.1_3328	9	68	0.132352941
>lcl|NC_000913.3_cds_NP_416447.1_1959	14	106	0.132075472
>lcl|NC_000913.3_cds_NP_418301.3_3831	28	212	0.132075472
>lcl|NC_000913.3_cds_NP_416578.2_2091	55	417	0.131894484
>lcl|NC_000913.3_cds_NP_417543.1_3064	67	508	0.131889764
>lcl|NC_000913.3_cds_NP_415720.1_1200	126	957	0.131661442
>lcl|NC_000913.3_cds_NP_417944.1_3464	47	357	0.131652661
>lcl|NC_000913.3_cds_NP_416680.1_2191	25	190	0.131578947
>lcl|NC_000913.3_cds_NP_414577.2_35	26	198	0.131313131
>lcl|NC_000913.3_cds_NP_415786.1_1270	26	198	0.131313131
>lcl|NC_000913.3_cds_NP_417066.1_2586	42	320	0.13125
>lcl|NC_000913.3_cds_NP_415888.1_1380	43	328	0.131097561
>lcl|NC_000913.3_cds_NP_416995.1_2513	28	214	0.130841121
>lcl|NC_000913.3_cds_NP_418606.1_4141	28	214	0.130841121
>lcl|NC_000913.3_cds_NP_418578.1_4112	79	604	0.130794702
>lcl|NC_000913.3_cds_NP_414974.1_439	12	92	0.130434783
>lcl|NC_000913.3_cds_YP_009518760.1_805	3	23	0.130434783
>lcl|NC_000913.3_cds_NP_416956.1_2472	21	161	0.130434783
>lcl|NC_000913.3_cds_YP_026230.1_3549	36	276	0.130434783
>lcl|NC_000913.3_cds_NP_418366.1_3897	58	445	0.130337079
>lcl|NC_000913.3_cds_NP_416394.1_1906	50	384	0.130208333
>lcl|NC_000913.3_cds_NP_417111.1_2631	54	415	0.130120482
>lcl|NC_000913.3_cds_NP_417515.1_3034	24	185	0.12972973
>lcl|NC_000913.3_cds_NP_415966.6_1461	45	347	0.129682997
>lcl|NC_000913.3_cds_NP_415445.1_916	80	617	0.129659643
>lcl|NC_000913.3_cds_NP_416926.4_2442	39	301	0.129568106
>lcl|NC_000913.3_cds_NP_414793.1_257	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_415084.1_554	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_415189.1_662	44	340	0.129411765
>lcl|NC_000913.3_cds_YP_009518770.1_1241	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_415847.1_1340	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_416498.1_2007	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_416521.2_2032	11	85	0.129411765
>lcl|NC_000913.3_cds_NP_416535.1_2046	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_416696.1_2206	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_417456.1_2975	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_417685.1_3205	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_417962.1_3482	44	340	0.129411765
>lcl|NC_000913.3_cds_NP_418494.1_4025	62	480	0.129166667
>lcl|NC_000913.3_cds_NP_418161.1_3690	71	550	0.129090909
>lcl|NC_000913.3_cds_NP_417300.1_2816	14	109	0.128440367
>lcl|NC_000913.3_cds_NP_415953.1_1447	10	78	0.128205128
>lcl|NC_000913.3_cds_NP_414703.1_162	61	476	0.128151261
>lcl|NC_000913.3_cds_NP_417062.1_2582	29	228	0.127192982
>lcl|NC_000913.3_cds_NP_418782.1_4317	23	181	0.127071823
>lcl|NC_000913.3_cds_NP_415500.1_971	55	434	0.126728111
>lcl|NC_000913.3_cds_NP_417341.4_2858	32	253	0.126482213
>lcl|NC_000913.3_cds_3400	32	253	0.126482213
>lcl|NC_000913.3_cds_NP_414734.1_193	30	238	0.12605042
>lcl|NC_000913.3_cds_NP_417212.1_2728	15	119	0.12605042
>lcl|NC_000913.3_cds_NP_417636.1_3156	17	135	0.125925926
>lcl|NC_000913.3_cds_2992	35	279	0.125448029
>lcl|NC_000913.3_cds_NP_414666.1_124	100	798	0.125313283
>lcl|NC_000913.3_cds_NP_415327.2_797	11	88	0.125
>lcl|NC_000913.3_cds_NP_416974.4_2492	24	192	0.125
>lcl|NC_000913.3_cds_NP_417992.1_3512	8	64	0.125
>lcl|NC_000913.3_cds_NP_415940.1_1435	56	449	0.124721604
>lcl|NC_000913.3_cds_NP_416847.1_2361	44	354	0.124293785
>lcl|NC_000913.3_cds_NP_417866.4_3385	96	775	0.123870968
>lcl|NC_000913.3_cds_NP_414786.4_251	34	275	0.123636364
>lcl|NC_000913.3_cds_NP_417122.1_2642	34	275	0.123636364
>lcl|NC_000913.3_cds_NP_418168.2_3697	31	251	0.123505976
>lcl|NC_000913.3_cds_NP_414782.1_247	19	154	0.123376623
>lcl|NC_000913.3_cds_NP_415620.1_1092	90	731	0.123119015
>lcl|NC_000913.3_cds_NP_416729.1_2240	32	260	0.123076923
>lcl|NC_000913.3_cds_NP_417994.2_3514	8	65	0.123076923
>lcl|NC_000913.3_cds_NP_418059.1_3584	15	122	0.12295082
>lcl|NC_000913.3_cds_NP_414996.1_461	49	399	0.122807018
>lcl|NC_000913.3_cds_NP_416954.1_2470	33	269	0.12267658
>lcl|NC_000913.3_cds_NP_417844.1_3363	31	254	0.122047244
>lcl|NC_000913.3_cds_NP_417006.2_2524	60	492	0.12195122
>lcl|NC_000913.3_cds_NP_417330.1_2848	9	74	0.121621622
>lcl|NC_000913.3_cds_NP_415247.1_716	23	190	0.121052632
>lcl|NC_000913.3_cds_NP_416015.2_1512	68	562	0.120996441
>lcl|NC_000913.3_cds_NP_414595.1_53	52	430	0.120930233
>lcl|NC_000913.3_cds_NP_414785.4_250	18	149	0.120805369
>lcl|NC_000913.3_cds_NP_417164.1_2680	43	356	0.120786517
>lcl|NC_000913.3_cds_NP_416989.1_2507	59	489	0.120654397
>lcl|NC_000913.3_cds_NP_417471.1_2990	45	374	0.120320856
>lcl|NC_000913.3_cds_NP_415300.1_770	81	675	0.12
>lcl|NC_000913.3_cds_NP_414614.1_73	56	468	0.11965812
>lcl|NC_000913.3_cds_YP_588442.1_605	8	67	0.119402985
>lcl|NC_000913.3_cds_NP_418157.1_3685	56	469	0.119402985
>lcl|NC_000913.3_cds_NP_418775.1_4310	66	553	0.119349005
>lcl|NC_000913.3_cds_NP_417178.1_2694	20	168	0.119047619
>lcl|NC_000913.3_cds_1373	12	101	0.118811881
>lcl|NC_000913.3_cds_NP_416832.1_2346	43	363	0.1184573
>lcl|NC_000913.3_cds_NP_414891.4_358	11	93	0.11827957
>lcl|NC_000913.3_cds_NP_417311.1_2828	41	348	0.117816092
>lcl|NC_000913.3_cds_NP_418308.1_3839	28	238	0.117647059
>lcl|NC_000913.3_cds_2354	103	883	0.116647792
>lcl|NC_000913.3_cds_NP_416960.1_2476	78	669	0.116591928
>lcl|NC_000913.3_cds_371	113	970	0.116494845
>lcl|NC_000913.3_cds_NP_414910.1_375	45	387	0.11627907
>lcl|NC_000913.3_cds_YP_002791241.1_1572	10	86	0.11627907
>lcl|NC_000913.3_cds_NP_415105.1_577	13	112	0.116071429
>lcl|NC_000913.3_cds_NP_415097.1_569	37	319	0.115987461
>lcl|NC_000913.3_cds_NP_418804.1_4341	25	216	0.115740741
>lcl|NC_000913.3_cds_NP_416371.4_1882	36	312	0.115384615
>lcl|NC_000913.3_cds_NP_417979.1_3499	39	339	0.115044248
>lcl|NC_000913.3_cds_NP_417000.1_2518	20	174	0.114942529
>lcl|NC_000913.3_cds_NP_418409.1_3938	21	183	0.114754098
>lcl|NC_000913.3_cds_NP_418584.1_4118	37	324	0.114197531
>lcl|NC_000913.3_cds_NP_418214.2_3743	58	508	0.114173228
>lcl|NC_000913.3_cds_NP_416064.1_1561	22	193	0.113989637
>lcl|NC_000913.3_cds_YP_026274.1_3838	69	609	0.113300493
>lcl|NC_000913.3_cds_NP_415429.2_900	29	256	0.11328125
>lcl|NC_000913.3_cds_NP_417098.1_2618	29	257	0.112840467
>lcl|NC_000913.3_cds_NP_418469.1_3999	8	71	0.112676056
>lcl|NC_000913.3_cds_NP_414933.1_398	26	231	0.112554113
>lcl|NC_000913.3_cds_NP_417762.1_3281	19	169	0.112426036
>lcl|NC_000913.3_cds_NP_417705.2_3225	10	89	0.112359551
>lcl|NC_000913.3_cds_NP_416963.1_2479	74	661	0.111951589
>lcl|NC_000913.3_cds_NP_417918.1_3438	32	286	0.111888112
>lcl|NC_000913.3_cds_NP_418430.2_3959	16	143	0.111888112
>lcl|NC_000913.3_cds_NP_415598.3_1070	41	367	0.111716621
>lcl|NC_000913.3_cds_NP_415172.1_645	24	215	0.111627907
>lcl|NC_000913.3_cds_NP_416848.1_2362	28	253	0.110671937
>lcl|NC_000913.3_cds_NP_418612.1_4147	28	253	0.110671937
>lcl|NC_000913.3_cds_NP_415585.1_1057	24	217	0.110599078
>lcl|NC_000913.3_cds_NP_417755.1_3274	23	208	0.110576923
>lcl|NC_000913.3_cds_NP_416389.4_1901	21	190	0.110526316
>lcl|NC_000913.3_cds_NP_415999.1_1494	16	145	0.110344828
>lcl|NC_000913.3_cds_NP_416250.1_1757	13	118	0.110169492
>lcl|NC_000913.3_cds_NP_416455.1_1967	37	336	0.110119048
>lcl|NC_000913.3_cds_NP_415875.1_1368	11	100	0.11
>lcl|NC_000913.3_cds_NP_417101.1_2621	50	455	0.10989011
>lcl|NC_000913.3_cds_YP_009518829.1_4179	10	91	0.10989011
>lcl|NC_000913.3_cds_NP_417680.1_3200	52	474	0.109704641
>lcl|NC_000913.3_cds_3204	20	183	0.109289617
>lcl|NC_000913.3_cds_NP_414685.4_143	51	467	0.109207709
>lcl|NC_000913.3_cds_NP_417502.1_3020	69	632	0.109177215
>lcl|NC_000913.3_cds_NP_416891.1_2407	12	110	0.109090909
>lcl|NC_000913.3_cds_NP_417981.2_3501	75	688	0.109011628
>lcl|NC_000913.3_cds_NP_415134.1_608	23	211	0.109004739
>lcl|NC_000913.3_cds_NP_418487.1_4018	17	156	0.108974359
>lcl|NC_000913.3_cds_NP_414902.1_369	31	285	0.10877193
>lcl|NC_000913.3_cds_NP_417387.3_2906	20	184	0.108695652
>lcl|NC_000913.3_cds_NP_414948.1_413	40	369	0.108401084
>lcl|NC_000913.3_cds_NP_415895.1_1388	41	379	0.10817942
>lcl|NC_000913.3_cds_NP_415496.1_967	31	287	0.108013937
>lcl|NC_000913.3_cds_NP_415625.1_1097	37	343	0.10787172
>lcl|NC_000913.3_cds_NP_417624.1_3143	11	102	0.107843137
>lcl|NC_000913.3_cds_NP_416935.1_2451	32	297	0.107744108
>lcl|NC_000913.3_cds_NP_417771.1_3290	7	65	0.107692308
>lcl|NC_000913.3_cds_NP_414749.2_208	26	242	0.107438017
>lcl|NC_000913.3_cds_NP_416012.1_1508	85	792	0.107323232
>lcl|NC_000913.3_cds_NP_417204.1_2720	22	205	0.107317073
>lcl|NC_000913.3_cds_NP_418348.1_3879	25	234	0.106837607
>lcl|NC_000913.3_cds_NP_418347.1_3878	49	459	0.106753813
>lcl|NC_000913.3_cds_NP_417278.4_2794	27	253	0.106719368
>lcl|NC_000913.3_cds_NP_415874.1_1367	17	160	0.10625
>lcl|NC_000913.3_cds_NP_417020.1_2538	12	113	0.10619469
>lcl|NC_000913.3_cds_NP_417697.1_3217	14	132	0.106060606
>lcl|NC_000913.3_cds_NP_414859.1_327	37	351	0.105413105
>lcl|NC_000913.3_cds_NP_415476.1_947	16	152	0.105263158
>lcl|NC_000913.3_cds_NP_416520.1_2030	29	276	0.105072464
>lcl|NC_000913.3_cds_NP_416073.1_1574	11	105	0.104761905
>lcl|NC_000913.3_cds_NP_417181.1_2697	38	363	0.104683196
>lcl|NC_000913.3_cds_YP_588461.1_2186	9	86	0.104651163
>lcl|NC_000913.3_cds_NP_415495.1_966	14	134	0.104477612
>lcl|NC_000913.3_cds_NP_416233.1_1739	19	182	0.104395604
>lcl|NC_000913.3_cds_NP_414665.1_123	54	518	0.104247104
>lcl|NC_000913.3_cds_NP_416360.1_1871	23	221	0.104072398
>lcl|NC_000913.3_cds_NP_415214.1_684	57	548	0.104014599
>lcl|NC_000913.3_cds_NP_416692.1_2203	8	77	0.103896104
>lcl|NC_000913.3_cds_NP_415891.1_1382	20	193	0.103626943
>lcl|NC_000913.3_cds_NP_417666.1_3186	20	193	0.103626943
>lcl|NC_000913.3_cds_NP_417551.1_3072	81	785	0.103184713
>lcl|NC_000913.3_cds_NP_416421.1_1934	23	223	0.103139013
>lcl|NC_000913.3_cds_NP_417784.4_3303	67	652	0.102760736
>lcl|NC_000913.3_cds_YP_026172.1_2626	57	555	0.102702703
>lcl|NC_000913.3_cds_NP_418522.1_4054	29	283	0.102473498
>lcl|NC_000913.3_cds_NP_415842.2_1333	25	244	0.102459016
>lcl|NC_000913.3_cds_NP_416236.1_1743	26	254	0.102362205
>lcl|NC_000913.3_cds_2153	49	479	0.102296451
>lcl|NC_000913.3_cds_NP_416277.1_1784	67	655	0.102290076
>lcl|NC_000913.3_cds_NP_415338.1_809	16	157	0.101910828
>lcl|NC_000913.3_cds_NP_416044.1_1540	38	373	0.101876676
>lcl|NC_000913.3_cds_NP_415413.1_884	44	432	0.101851852
>lcl|NC_000913.3_cds_NP_416115.1_1619	28	275	0.101818182
>lcl|NC_000913.3_cds_NP_417654.1_3174	33	325	0.101538462
>lcl|NC_000913.3_cds_NP_414550.1_9	20	197	0.101522843
>lcl|NC_000913.3_cds_NP_416106.1_1609	21	207	0.101449275
>lcl|NC_000913.3_cds_NP_418379.1_3910	21	207	0.101449275
>lcl|NC_000913.3_cds_NP_415813.4_1303	48	474	0.101265823
>lcl|NC_000913.3_cds_NP_415883.1_1376	9	89	0.101123596
>lcl|NC_000913.3_cds_NP_414966.1_431	32	317	0.100946372
>lcl|NC_000913.3_cds_NP_417591.1_3111	40	397	0.100755668
>lcl|NC_000913.3_cds_NP_415477.1_948	35	348	0.100574713
>lcl|NC_000913.3_cds_NP_417542.1_3063	21	209	0.100478469
>lcl|NC_000913.3_cds_231	9	90	0.1
>lcl|NC_000913.3_cds_NP_417922.1_3442	20	200	0.1
>lcl|NC_000913.3_cds_NP_417984.1_3504	50	500	0.1
>lcl|NC_000913.3_cds_NP_418359.1_3890	25	250	0.1
>lcl|NC_000913.3_cds_NP_415788.1_1272	35	351	0.0997151
>lcl|NC_000913.3_cds_NP_417904.1_3424	58	582	0.099656357
>lcl|NC_000913.3_cds_NP_416505.2_2013	51	512	0.099609375
>lcl|NC_000913.3_cds_NP_414934.1_399	43	433	0.099307159
>lcl|NC_000913.3_cds_NP_416402.1_1914	65	656	0.099085366
>lcl|NC_000913.3_cds_NP_414998.1_463	111	1122	0.098930481
>lcl|NC_000913.3_cds_NP_417798.1_3317	39	396	0.098484848
>lcl|NC_000913.3_cds_NP_418407.1_3936	39	396	0.098484848
>lcl|NC_000913.3_cds_NP_418742.1_4275	39	396	0.098484848
>lcl|NC_000913.3_cds_NP_415574.1_1046	19	193	0.098445596
>lcl|NC_000913.3_cds_NP_417233.1_2749	34	347	0.097982709
>lcl|NC_000913.3_cds_NP_417960.1_3480	14	143	0.097902098
>lcl|NC_000913.3_cds_NP_416955.1_2471	23	235	0.09787234
>lcl|NC_000913.3_cds_NP_417910.1_3430	43	440	0.097727273
>lcl|NC_000913.3_cds_NP_415022.1_489	30	307	0.09771987
>lcl|NC_000913.3_cds_NP_415605.2_1077	19	196	0.096938776
>lcl|NC_000913.3_cds_NP_418053.1_3575	15	155	0.096774194
>lcl|NC_000913.3_cds_NP_418620.1_4155	9	93	0.096774194
>lcl|NC_000913.3_cds_NP_415246.2_715	79	817	0.096695226
>lcl|NC_000913.3_cds_NP_414677.1_135	40	414	0.096618357
>lcl|NC_000913.3_cds_NP_417298.1_2814	93	964	0.096473029
>lcl|NC_000913.3_cds_NP_415613.1_1085	40	415	0.096385542
>lcl|NC_000913.3_cds_YP_026170.1_2571	125	1297	0.096376253
>lcl|NC_000913.3_cds_NP_416800.1_2314	69	716	0.096368715
>lcl|NC_000913.3_cds_NP_417975.1_3495	45	467	0.096359743
>lcl|NC_000913.3_cds_NP_418061.1_3586	25	260	0.096153846
>lcl|NC_000913.3_cds_NP_415488.1_959	9	94	0.095744681
>lcl|NC_000913.3_cds_NP_416828.1_2342	9	94	0.095744681
>lcl|NC_000913.3_cds_4223	38	398	0.095477387
>lcl|NC_000913.3_cds_NP_414596.1_54	75	786	0.095419847
>lcl|NC_000913.3_cds_NP_414640.1_99	86	903	0.095238095
>lcl|NC_000913.3_cds_NP_416008.1_1504	42	441	0.095238095
>lcl|NC_000913.3_cds_NP_416839.1_2353	24	252	0.095238095
>lcl|NC_000913.3_cds_NP_417635.1_3155	30	316	0.094936709
>lcl|NC_000913.3_cds_NP_416168.1_1673	13	137	0.094890511
>lcl|NC_000913.3_cds_YP_026188.1_2929	63	665	0.094736842
>lcl|NC_000913.3_cds_NP_418519.1_4051	36	380	0.094736842
>lcl|NC_000913.3_cds_NP_418553.1_4086	48	507	0.094674556
>lcl|NC_000913.3_cds_NP_415516.1_990	37	392	0.094387755
>lcl|NC_000913.3_cds_NP_417470.1_2989	31	330	0.093939394
>lcl|NC_000913.3_cds_NP_415994.4_1489	9	96	0.09375
>lcl|NC_000913.3_cds_NP_416462.1_1974	6	64	0.09375
>lcl|NC_000913.3_cds_NP_417773.1_3292	22	235	0.093617021
>lcl|NC_000913.3_cds_NP_415673.1_1147	13	139	0.09352518
>lcl|NC_000913.3_cds_NP_418197.1_3726	59	631	0.093502377
>lcl|NC_000913.3_cds_NP_415017.1_483	78	836	0.093301435
>lcl|NC_000913.3_cds_NP_416470.1_1982	44	474	0.092827004
>lcl|NC_000913.3_cds_NP_418112.1_3637	53	571	0.092819615
>lcl|NC_000913.3_cds_NP_417027.1_2545	23	248	0.092741935
>lcl|NC_000913.3_cds_NP_414569.1_28	14	151	0.092715232
>lcl|NC_000913.3_cds_NP_415319.1_789	15	162	0.092592593
>lcl|NC_000913.3_cds_NP_416102.2_1605	22	238	0.092436975
>lcl|NC_000913.3_cds_NP_417763.1_3282	11	119	0.092436975
>lcl|NC_000913.3_cds_YP_588477.1_4259	8	87	0.091954023
>lcl|NC_000913.3_cds_NP_416279.1_1786	17	185	0.091891892
>lcl|NC_000913.3_cds_2660	69	752	0.091755319
>lcl|NC_000913.3_cds_NP_414988.1_453	12	131	0.091603053
>lcl|NC_000913.3_cds_NP_415281.1_751	45	492	0.091463415
>lcl|NC_000913.3_cds_NP_416783.1_2297	17	186	0.091397849
>lcl|NC_000913.3_cds_NP_417738.4_3257	17	186	0.091397849
>lcl|NC_000913.3_cds_NP_415322.1_792	33	363	0.090909091
>lcl|NC_000913.3_cds_NP_417647.1_3167	9	99	0.090909091
>lcl|NC_000913.3_cds_NP_418324.1_3855	30	331	0.090634441
>lcl|NC_000913.3_cds_NP_415698.1_1177	20	221	0.090497738
>lcl|NC_000913.3_cds_NP_417698.1_3218	13	144	0.090277778
>lcl|NC_000913.3_cds_NP_417896.1_3415	21	233	0.090128755
>lcl|NC_000913.3_cds_NP_418429.1_3958	21	233	0.090128755
>lcl|NC_000913.3_cds_NP_415288.1_758	30	333	0.09009009
>lcl|NC_000913.3_cds_NP_416293.1_1800	30	333	0.09009009
>lcl|NC_000913.3_cds_NP_415534.1_1008	119	1322	0.090015129
>lcl|NC_000913.3_cds_NP_415164.1_637	8	89	0.08988764
>lcl|NC_000913.3_cds_NP_415539.1_1014	32	356	0.08988764
>lcl|NC_000913.3_cds_NP_416711.1_2221	8	89	0.08988764
>lcl|NC_000913.3_cds_NP_415408.1_879	29	323	0.089783282
>lcl|NC_000913.3_cds_NP_414894.2_361	11	123	0.089430894
>lcl|NC_000913.3_cds_NP_415921.2_1416	11	123	0.089430894
>lcl|NC_000913.3_cds_YP_026163.2_2010	11	123	0.089430894
>lcl|NC_000913.3_cds_NP_417338.3_2855	11	123	0.089430894
>lcl|NC_000913.3_cds_NP_417516.3_3036	11	123	0.089430894
>lcl|NC_000913.3_cds_NP_418692.2_4224	11	123	0.089430894
>lcl|NC_000913.3_cds_NP_418329.1_3860	27	302	0.089403974
>lcl|NC_000913.3_cds_NP_418781.1_4316	22	247	0.089068826
>lcl|NC_000913.3_cds_NP_418411.1_3940	21	236	0.088983051
>lcl|NC_000913.3_cds_NP_415188.1_661	27	304	0.088815789
>lcl|NC_000913.3_cds_NP_417017.4_2535	23	260	0.088461538
>lcl|NC_000913.3_cds_NP_417860.2_3379	26	294	0.088435374
>lcl|NC_000913.3_cds_NP_417800.1_3319	16	181	0.08839779
>lcl|NC_000913.3_cds_NP_414823.2_289	21	238	0.088235294
